==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 1312894 (/xplorer/shijy/CUDA_optimazation/microbench/L2throughtput/build/l2_throughput)
write-unique,5368709120,21763009,246.689652,335544320,16,20,80,4,256,2048,8,5,33554432,16777216,16777216,163841,1048576,320.000000
==PROF== Disconnected from process 1312894
==PROF== Report: /xplorer/shijy/CUDA_optimazation/microbench/L2throughtput/results/ncu/write_unique_validation.ncu-rep
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","l1tex__m_l1tex2xbar_write_bytes_mem_lg_op_st.avg","l1tex__m_l1tex2xbar_write_bytes_mem_lg_op_st.max","l1tex__m_l1tex2xbar_write_bytes_mem_lg_op_st.min","l1tex__m_l1tex2xbar_write_bytes_mem_lg_op_st.sum","l1tex__m_xbar2l1tex_read_bytes_mem_lg_op_ld.avg","l1tex__m_xbar2l1tex_read_bytes_mem_lg_op_ld.max","l1tex__m_xbar2l1tex_read_bytes_mem_lg_op_ld.min","l1tex__m_xbar2l1tex_read_bytes_mem_lg_op_ld.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_st.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_st.max","l1tex__t_bytes_pipe_lsu_mem_global_op_st.min","l1tex__t_bytes_pipe_lsu_mem_global_op_st.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_hit.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_hit.max","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_hit.min","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_hit.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_miss.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_miss.max","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_miss.min","l1tex__t_bytes_pipe_lsu_mem_global_op_st_lookup_miss.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__cluster_dim_x","launch__cluster_dim_y","launch__cluster_dim_z","launch__cluster_max_active","launch__cluster_max_potential_size","launch__cluster_scheduling_policy","launch__cluster_size","launch__context_id","launch__device_id","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_cluster_gpu_pct","launch__occupancy_cluster_pct","launch__occupancy_limit_barriers","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_barrier_count","launch__occupancy_per_block_size","launch__occupancy_per_cluster_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__preferred_cluster_dim_x","launch__preferred_cluster_dim_y","launch__preferred_cluster_dim_z","launch__preferred_cluster_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_nvlink_centric_scheduling","launch__uses_vgpu","launch__waves_per_multiprocessor","lts__t_bytes.avg","lts__t_bytes.avg.pct_of_peak_sustained_elapsed","lts__t_bytes.avg.per_cycle_elapsed","lts__t_bytes.avg.per_second","lts__t_bytes.max","lts__t_bytes.max.pct_of_peak_sustained_elapsed","lts__t_bytes.max.per_cycle_elapsed","lts__t_bytes.max.per_second","lts__t_bytes.min","lts__t_bytes.min.pct_of_peak_sustained_elapsed","lts__t_bytes.min.per_cycle_elapsed","lts__t_bytes.min.per_second","lts__t_bytes.sum","lts__t_bytes.sum.pct_of_peak_sustained_elapsed","lts__t_bytes.sum.per_cycle_elapsed","lts__t_bytes.sum.per_second","lts__t_request_hit_rate.pct","lts__t_requests_lookup_hit.avg","lts__t_requests_lookup_hit.max","lts__t_requests_lookup_hit.min","lts__t_requests_lookup_hit.sum","lts__t_requests_lookup_miss.avg","lts__t_requests_lookup_miss.max","lts__t_requests_lookup_miss.min","lts__t_requests_lookup_miss.sum","lts__t_requests_op_read.avg","lts__t_requests_op_read.max","lts__t_requests_op_read.min","lts__t_requests_op_read.sum","lts__t_requests_op_read_lookup_hit.avg","lts__t_requests_op_read_lookup_hit.max","lts__t_requests_op_read_lookup_hit.min","lts__t_requests_op_read_lookup_hit.sum","lts__t_requests_op_read_lookup_miss.avg","lts__t_requests_op_read_lookup_miss.max","lts__t_requests_op_read_lookup_miss.min","lts__t_requests_op_read_lookup_miss.sum","lts__t_requests_op_write.avg","lts__t_requests_op_write.max","lts__t_requests_op_write.min","lts__t_requests_op_write.sum","lts__t_requests_op_write_lookup_hit.avg","lts__t_requests_op_write_lookup_hit.max","lts__t_requests_op_write_lookup_hit.min","lts__t_requests_op_write_lookup_hit.sum","lts__t_requests_op_write_lookup_miss.avg","lts__t_requests_op_write_lookup_miss.max","lts__t_requests_op_write_lookup_miss.min","lts__t_requests_op_write_lookup_miss.sum","lts__t_sectors_op_read.avg","lts__t_sectors_op_read.avg.pct_of_peak_sustained_elapsed","lts__t_sectors_op_read.avg.per_cycle_elapsed","lts__t_sectors_op_read.avg.per_second","lts__t_sectors_op_read.max","lts__t_sectors_op_read.max.pct_of_peak_sustained_elapsed","lts__t_sectors_op_read.max.per_cycle_elapsed","lts__t_sectors_op_read.max.per_second","lts__t_sectors_op_read.min","lts__t_sectors_op_read.min.pct_of_peak_sustained_elapsed","lts__t_sectors_op_read.min.per_cycle_elapsed","lts__t_sectors_op_read.min.per_second","lts__t_sectors_op_read.sum","lts__t_sectors_op_read.sum.pct_of_peak_sustained_elapsed","lts__t_sectors_op_read.sum.per_cycle_elapsed","lts__t_sectors_op_read.sum.per_second","lts__t_sectors_op_read_lookup_hit.avg","lts__t_sectors_op_read_lookup_hit.max","lts__t_sectors_op_read_lookup_hit.min","lts__t_sectors_op_read_lookup_hit.sum","lts__t_sectors_op_read_lookup_miss.avg","lts__t_sectors_op_read_lookup_miss.max","lts__t_sectors_op_read_lookup_miss.min","lts__t_sectors_op_read_lookup_miss.sum","lts__t_sectors_op_write.avg","lts__t_sectors_op_write.avg.pct_of_peak_sustained_elapsed","lts__t_sectors_op_write.avg.per_cycle_elapsed","lts__t_sectors_op_write.avg.per_second","lts__t_sectors_op_write.max","lts__t_sectors_op_write.max.pct_of_peak_sustained_elapsed","lts__t_sectors_op_write.max.per_cycle_elapsed","lts__t_sectors_op_write.max.per_second","lts__t_sectors_op_write.min","lts__t_sectors_op_write.min.pct_of_peak_sustained_elapsed","lts__t_sectors_op_write.min.per_cycle_elapsed","lts__t_sectors_op_write.min.per_second","lts__t_sectors_op_write.sum","lts__t_sectors_op_write.sum.pct_of_peak_sustained_elapsed","lts__t_sectors_op_write.sum.per_cycle_elapsed","lts__t_sectors_op_write.sum.per_second","lts__t_sectors_op_write_lookup_hit.avg","lts__t_sectors_op_write_lookup_hit.max","lts__t_sectors_op_write_lookup_hit.min","lts__t_sectors_op_write_lookup_hit.sum","lts__t_sectors_op_write_lookup_miss.avg","lts__t_sectors_op_write_lookup_miss.max","lts__t_sectors_op_write_lookup_miss.min","lts__t_sectors_op_write_lookup_miss.sum","lts__throughput.avg.pct_of_peak_sustained_elapsed","lts__throughput.max.pct_of_peak_sustained_elapsed","lts__throughput.min.pct_of_peak_sustained_elapsed","lts__throughput.sum.pct_of_peak_sustained_elapsed","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","smsp__maximum_warps_avg_per_active_cycle"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ns","ns","ns","ns","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","","block","block","block","","","","","cluster","block","","","","","","","","","","","","%","%","block","block","block","block","block","","","","","","byte","","","","","register/thread","register/thread","byte","byte/block","byte/block","byte/block","byte/block","byte/block","SM","","","thread","","","","","","","","","byte","%","byte/cycle","byte/s","byte","%","byte/cycle","byte/s","byte","%","byte/cycle","byte/s","byte","%","byte/cycle","byte/s","%","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","request","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","sector","sector","sector","sector","sector","sector","sector","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","%","sector/cycle","sector/s","sector","sector","sector","sector","sector","sector","sector","sector","%","%","%","%","","","","","","","","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","pass","pass","warp","%","warp"
"0","1312894","l2_throughput","127.0.0.1","void l2_throughput_kernel<2>(uint4 *, unsigned long, int, unsigned int *, unsigned long long *)","1","7","(256, 1, 1)","(80, 1, 1)","0","11.0","0","0","416","1","0","1","1","1","0","1","0","1","0","427","1048576","1","11","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA Thor","0","0","0","4","0","1","0","1","0","0","100","1","721424606","11008","2500","0","0","4","2500","16","161","0","0","1","0","0","1","0","1","427","1","1","1","33554432","24","24","10","1","1","134217728","1024","1024","64","24","1048576","2147483647","65535","65535","4","1","0","25165824","2147483647","65536","65536","255","49152","232448","233472","1024","1536","48","12","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","0","1","1","0","0","0","0","20","6","4","1","0","1","1","1","0","0","1","0","1024","10","64","1","1","512","0","1","512","32","65536","131881750528","1","1","1","32","14987008","14987008","14987008","14987008","275983096","276453888","275460544","5519661920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","276828288","281643488","272013088","5536565760","20516801.60","23727616","18912416","410336032","256311486.40","257915872","253100672","5126229728","1","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","1","80","1","1","80","","0","0","24","24","5","14","6","472","2038","0","4976","3992","6291456","0","0","0","0","44","48","16384","1032","1152","1024","0","8","20","1024","7","20480","10","all","0","0","0","0","0","0.80","345008156","22.84","14.62","23020482540.61","345124288","22.85","14.62","23028231385.48","344988992","22.84","14.62","23019203833.08","5520130496","22.84","233.86","368327720649.78","99.72","3129334.94","3130495","3128941","50069359","8897.12","12910","8576","142354","307","4350","24","4912","8.31","10","8","133","298.69","4342","16","4779","3137600.56","3138863","3137168","50201609","3161851.62","3163346","3161541","50589626","50.81","148","0","813","353.81","0.00","0.00","23607.95","4016","0.01","0.00","267965.43","66","0.00","0.00","4403.81","5661","0.00","0.00","377727.16","2.06","21","0","33","365.56","4124","50","5849","10794649.50","45.73","0.46","720267147.39","10796242","45.74","0.46","720373406.09","10794210","45.73","0.46","720237821.99","172714392","45.73","7.32","11524274358.16","10789548.62","10791163","10789063","172632778","58.06","191","0","929","48.29","48.30","48.28","48.29","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","25248720","25248720","25248720","176741040","25248720","25248720","25248720","176741040","7","0","40","83.33","10"
