phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
tmem,v2_tmem_bf16_n128_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,4,batch,same,same,discard,1,0,0,20,none,0,166654.0,,,,,86.79895833333333,0.23584,,,,,190.26808981482594,85.36575305291723,4674,0.000000000,1,911cdbdb26045b4c41a79d5eb5aadea3e23f8dd3589602a8610ca2915fd50242,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,4,batch,same,same,discard,1,0,0,20,none,0,166707.0,,,,,86.8265625,0.236192,,,,,190.20759920099334,85.23853136431379,4675,0.000000000,1,911cdbdb26045b4c41a79d5eb5aadea3e23f8dd3589602a8610ca2915fd50242,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,5,batch,same,same,discard,1,0,0,20,none,0,297265.0,,,,,154.82552083333334,0.320544,,,,,213.33785168115992,125.6155735250075,7200,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,5,batch,same,same,discard,1,0,0,20,none,0,297161.0,,,,,154.77135416666667,0.318656,,,,,213.41251537045574,126.35983129142399,7198,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,5,batch,same,same,discard,1,0,0,20,none,0,297130.0,,,,,154.75520833333334,0.320096,,,,,213.43478100494733,125.79138258522445,7200,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,6,batch,ring,same,discard,1,0,0,20,none,0,166438.0,,,,,86.68645833333333,0.236768,,,,,190.51501604200962,85.0311663738343,4675,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,6,batch,ring,same,discard,1,0,0,20,none,0,166617.0,,,,,86.7796875,0.236032,,,,,190.31034192189273,85.29631236442518,4699,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,6,batch,ring,same,discard,1,0,0,20,none,0,166505.0,,,,,86.72135416666667,0.23568,,,,,190.43835464400468,85.42370672097759,4680,0.000000000,1,907484e939ec449041ac90ee098902e3055d836f16458d1d38bc640b24506e0f,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,7,batch,ring,same,discard,1,0,0,20,none,0,297296.0,,,,,154.84166666666667,0.321504,,,,,213.3156062644637,125.24048969841743,7200,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,7,batch,ring,same,discard,1,0,0,20,none,0,297075.0,,,,,154.7265625,0.320384,,,,,213.47429598586217,125.67830603276069,7190,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,7,batch,ring,same,discard,1,0,0,20,none,0,297136.0,,,,,154.75833333333333,0.321056,,,,,213.43047116471917,125.41524967606897,7190,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,8,batch,ring,same,discard,0,0,0,20,none,0,166649.0,,,,,86.79635416666666,0.235296,,,,,190.27379846263702,85.56311709506323,4675,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,8,batch,ring,same,discard,0,0,0,20,none,0,166462.0,,,,,86.69895833333334,0.2368,,,,,190.48754814912712,85.01967567567567,4692,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
tmem,v2_tmem_bf16_n128_q16_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,8,batch,ring,same,discard,0,0,0,20,none,0,166658.0,,,,,86.80104166666666,0.239808,,,,,190.26352314320343,83.95324259407526,4657,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
