phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
collector,v3_collector_fp16_n128_q16_batch_ring_in1_pingpong_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,7,batch,ring,pingpong,fill_lastuse,1,0,0,20,none,0,164201.0,,,,,85.52135416666667,0.23712,,,,,193.11050626975475,84.90493927125506,4760,0.000000000,1,f0489df47a84479130e3a56ea1af934be7415a1c520baa1226f3247eb50dfceb,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,0,8,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289671.0,,,,,150.8703125,0.316832,,,,,218.93070580071875,127.08728411271588,7200,0.000000000,1,480ca952a144fc865bbf682f718a6078c00eecbe3d01bea5d5c295f3261fdc66,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,1,8,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289722.0,,,,,150.896875,0.313696,,,,,218.89216724998448,128.35776803019485,7200,0.000000000,1,480ca952a144fc865bbf682f718a6078c00eecbe3d01bea5d5c295f3261fdc66,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n256_q16_batch_ring_in1_same_fill_lastuse_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,2,8,batch,ring,same,fill_lastuse,1,0,0,20,none,0,289594.0,,,,,150.83020833333333,0.315616,,,,,218.98891717369835,127.57692385683869,7200,0.000000000,1,480ca952a144fc865bbf682f718a6078c00eecbe3d01bea5d5c295f3261fdc66,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,9,batch,ring,same,discard,1,0,0,20,none,0,166352.0,,,,,86.64166666666667,0.236704,,,,,190.61350774261805,85.05415709071245,4669,0.000000000,1,75ebaee2845ff6408ee078adb42a699a75a4794b3b368c1fefefd92b7e379f39,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,9,batch,ring,same,discard,1,0,0,20,none,0,166522.0,,,,,86.73020833333334,0.23552,,,,,190.41891305653306,85.48173913043478,4698,0.000000000,1,75ebaee2845ff6408ee078adb42a699a75a4794b3b368c1fefefd92b7e379f39,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_fp16_n128_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,9,batch,ring,same,discard,1,0,0,20,none,0,166416.0,,,,,86.675,0.237344,,,,,190.5402019036631,84.82480787380342,4671,0.000000000,1,75ebaee2845ff6408ee078adb42a699a75a4794b3b368c1fefefd92b7e379f39,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,10,batch,ring,same,fill_use_discard,1,0,0,20,none,0,285416.0,,,,,148.65416666666667,0.311296,,,,,222.19453877848474,129.34736842105264,7198,0.000000000,1,9552b16703aa67728d617c24b1211862c529042f3b95dfba143f0f4c1c6770d3,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,10,batch,ring,same,fill_use_discard,1,0,0,20,none,0,285453.0,,,,,148.6734375,0.311456,,,,,222.16573824762747,129.2809205794719,7200,0.000000000,1,9552b16703aa67728d617c24b1211862c529042f3b95dfba143f0f4c1c6770d3,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
collector,v3_collector_bf16_n256_q16_batch_ring_in1_same_fill_use_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,10,batch,ring,same,fill_use_discard,1,0,0,20,none,0,285411.0,,,,,148.6515625,0.313312,,,,,222.19843131484072,128.5150852824022,7200,0.000000000,1,9552b16703aa67728d617c24b1211862c529042f3b95dfba143f0f4c1c6770d3,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
