phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,1,4,batch,ring,rotating,discard,1,0,0,20,none,0,297344.0,,,,,154.86666666666667,0.32528,,,,,213.28117089969865,123.78664043285784,7200,0.000000000,1,2a62e77110a7a42d2b8cb946da401111d969a64df036afdce0c2acb621805d09,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,2,4,batch,ring,rotating,discard,1,0,0,20,none,0,297345.0,,,,,154.8671875,0.324096,,,,,213.2804536144882,124.23886255924171,7194,0.000000000,1,2a62e77110a7a42d2b8cb946da401111d969a64df036afdce0c2acb621805d09,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,5,batch,ring,pingpong,discard,1,0,0,20,none,0,166709.0,,,,,86.82760416666666,0.2384,,,,,190.20531728940847,84.44907382550336,4675,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,5,batch,ring,pingpong,discard,1,0,0,20,none,0,166643.0,,,,,86.79322916666666,0.236064,,,,,190.2806492921995,85.28474989833266,4694,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,5,batch,ring,pingpong,discard,1,0,0,20,none,0,166770.0,,,,,86.859375,0.236832,,,,,190.1357452779277,85.00818808269153,4690,0.000000000,1,322d9031374797f6f4e57362f3ef48b01f9b494aadbf9f1ebb9516d86be93cd9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,6,batch,ring,same,discard,1,0,0,20,none,0,297236.0,,,,,154.81041666666667,0.320256,,,,,213.3586661104308,125.72853717026379,7200,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,6,batch,ring,same,discard,1,0,0,20,none,0,297276.0,,,,,154.83125,0.322944,,,,,213.32995761514553,124.68204518430439,7200,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,6,batch,ring,same,discard,1,0,0,20,none,0,297075.0,,,,,154.7265625,0.320128,,,,,213.47429598586217,125.77880847660934,7190,0.000000000,1,17c7e1c27bf9e264e6f56f8af366b38166127fe435a064aec8dc2569c48a0176,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,0,7,batch,ring,same,discard,1,0,0,20,none,0,297298.0,,,,,154.84270833333332,0.32128,,,,,213.31417123559524,125.32780876494023,7197,0.000000000,1,d1bced6aa9aeb9870072e73060483186689e412ba93b0df7be33dfc4f99d40f0,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,1,7,batch,ring,same,discard,1,0,0,20,none,0,297281.0,,,,,154.83385416666667,0.319136,,,,,213.32636959644245,126.16977840168457,7197,0.000000000,1,d1bced6aa9aeb9870072e73060483186689e412ba93b0df7be33dfc4f99d40f0,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,2,7,batch,ring,same,discard,1,0,0,20,none,0,297026.0,,,,,154.70104166666667,0.322784,,,,,213.50951256792334,124.7438485178943,7188,0.000000000,1,d1bced6aa9aeb9870072e73060483186689e412ba93b0df7be33dfc4f99d40f0,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,0,8,batch,ring,rotating,discard,1,0,0,20,none,0,166605.0,,,,,86.7734375,0.2408,,,,,190.32404933825515,83.60738870431894,4689,0.000000000,1,c8cb40121a112da4364b5d0b7dc23ab22151b55bd56201ce940190e51c00f83d,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,1,8,batch,ring,rotating,discard,1,0,0,20,none,0,166363.0,,,,,86.64739583333333,0.237184,,,,,190.60090428761202,84.882029141932,4690,0.000000000,1,c8cb40121a112da4364b5d0b7dc23ab22151b55bd56201ce940190e51c00f83d,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,120,2,8,batch,ring,rotating,discard,1,0,0,20,none,0,166613.0,,,,,86.77760416666666,0.238592,,,,,190.3149108412909,84.38111587982833,4690,0.000000000,1,c8cb40121a112da4364b5d0b7dc23ab22151b55bd56201ce940190e51c00f83d,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,9,batch,ring,pingpong,discard,1,0,0,20,none,0,297285.0,,,,,154.8359375,0.322656,,,,,213.3234992683788,124.79333531686999,7194,0.000000000,1,336857950588b12c4fca9c43a98ef91b606173452b12a56bcaff70af404ac0ff,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,9,batch,ring,pingpong,discard,1,0,0,20,none,0,297060.0,,,,,154.71875,0.321984,,,,,213.4850753383155,125.05378652355397,7181,0.000000000,1,336857950588b12c4fca9c43a98ef91b606173452b12a56bcaff70af404ac0ff,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,9,batch,ring,pingpong,discard,1,0,0,20,none,0,297123.0,,,,,154.7515625,0.32128,,,,,213.4398093718763,125.32780876494023,7195,0.000000000,1,336857950588b12c4fca9c43a98ef91b606173452b12a56bcaff70af404ac0ff,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,0,10,batch,ring,pingpong,discard,1,0,0,20,none,0,297115.0,,,,,154.74739583333334,0.319104,,,,,213.44555636706326,126.18243080625751,7199,0.000000000,1,b4ffa469bc6f3dfc337b050f8d4c2ffba6179fe477c92cdaa755877df32b4ef9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,1,10,batch,ring,pingpong,discard,1,0,0,20,none,0,297087.0,,,,,154.7328125,0.319232,,,,,213.46567328762282,126.1318364073777,7194,0.000000000,1,b4ffa469bc6f3dfc337b050f8d4c2ffba6179fe477c92cdaa755877df32b4ef9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_fp16_n256_q16_batch_ring_in1_pingpong_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,120,2,10,batch,ring,pingpong,discard,1,0,0,20,none,0,297125.0,,,,,154.75260416666666,0.324288,,,,,213.43837267143456,124.1653049141504,7190,0.000000000,1,b4ffa469bc6f3dfc337b050f8d4c2ffba6179fe477c92cdaa755877df32b4ef9,16,5,18,7,4,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,0,11,batch,ring,rotating,discard,1,0,0,20,none,0,297185.0,,,,,154.78385416666666,0.326432,,,,,213.39528065010012,123.3497892363494,7195,0.000000000,1,8475acd66b0418ec71172942051e6c24a6eaddd58d1e04f1b11338821a6c336a,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,1,11,batch,ring,rotating,discard,1,0,0,20,none,0,297188.0,,,,,154.78541666666666,0.32272,,,,,213.39312650578088,124.76858701041148,7191,0.000000000,1,8475acd66b0418ec71172942051e6c24a6eaddd58d1e04f1b11338821a6c336a,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n256_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,120,2,11,batch,ring,rotating,discard,1,0,0,20,none,0,297192.0,,,,,154.7875,0.32624,,,,,213.39025438100623,123.42238352133398,7198,0.000000000,1,8475acd66b0418ec71172942051e6c24a6eaddd58d1e04f1b11338821a6c336a,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,0,12,batch,ring,rotating,discard,1,0,0,20,none,0,166518.0,,,,,86.728125,0.240064,,,,,190.423487190574,83.86371634230872,4659,0.000000000,1,9ad45ea0a16b05bfea7db6dba3bff8c1099a61733f3d984e9cb50d26daeead7e,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,1,12,batch,ring,rotating,discard,1,0,0,20,none,0,166628.0,,,,,86.78541666666666,0.237376,,,,,190.2977785246177,84.8133728767862,4675,0.000000000,1,9ad45ea0a16b05bfea7db6dba3bff8c1099a61733f3d984e9cb50d26daeead7e,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
ingress,v2_ingress_bf16_n128_q16_batch_ring_in1_rotating_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,120,2,12,batch,ring,rotating,discard,1,0,0,20,none,0,166517.0,,,,,86.72760416666667,0.23824,,,,,190.42463075842107,84.5057891202149,4692,0.000000000,1,9ad45ea0a16b05bfea7db6dba3bff8c1099a61733f3d984e9cb50d26daeead7e,16,9,20,7,8,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
